dimensions,trait,qwen_local_vector,llama_local_vector,gemma_local_vector,qwen_aligned_vector,llama_aligned_vector,gemma_aligned_vector,qwen_projection_r2,llama_projection_r2,gemma_projection_r2,qwen_llama_cosine,qwen_gemma_cosine,llama_gemma_cosine,qwen_llama_angular_disagreement_degrees,qwen_gemma_angular_disagreement_degrees,llama_gemma_angular_disagreement_degrees,qwen_llama_euclidean_disagreement,qwen_gemma_euclidean_disagreement,llama_gemma_euclidean_disagreement,consensus_vector,mean_pairwise_cosine,minimum_pairwise_cosine,maximum_pairwise_cosine,mean_angular_dispersion_degrees,recurrence_classification
3,introspective,"[-0.7463283208754897, -0.2649892433693176, 0.6105528137333648]","[-0.6998715112441102, -0.6139991081245313, -0.36494515063385286]","[0.2675363480988571, -0.42650621685332335, 0.8640120076893567]","[-0.7463283208754897, -0.2649892433693176, 0.6105528137333648]","[-0.11177366767460517, -0.8653082031760398, -0.4886188296932696]","[0.41842557548607423, -0.4755196473403087, 0.7738223974352876]",0.486091454039,0.658849634329,0.166780432661,0.0143896184422,0.286184176476,-0.0134021038313,89.1755071394,73.370354492,90.7679069754,1.40400169627,1.19483540584,1.42365873989,"[-0.23256000704012292, -0.8493720007782699, 0.47379641980434667]",0.095723897029,-0.0134021038313,0.286184176476,50.7499157871,WEAK / MODEL-SPECIFIC
3,judgmental,"[-0.46177747427498433, 0.2864079863384054, 0.8394831919781336]","[-0.057947864093026144, 0.9837104018070943, -0.17016430419915063]","[-0.4615387590129766, 0.5522438860983819, 0.6942684381388217]","[-0.46177747427498433, 0.2864079863384054, 0.8394831919781336]","[-0.7578380239648388, 0.6507502842943583, 0.04696378310869452]","[-0.51125950815669, 0.33297233712834595, 0.7923024283861982]",0.934462552338,0.805822769445,0.947239292436,0.575757913701,0.996578632553,0.641343257846,54.8472733514,4.74090650675,50.107944068,0.921132006065,0.0827208250362,0.846943613417,"[-0.6351093129108689, 0.46604854459226525, 0.6159828851009705]",0.737893268033,0.575757913701,0.996578632553,23.1322266019,MODERATE
6,adventurous,"[-0.5869316056802026, 0.2940542709504045, 0.34788511441175596, -0.4380429393530261, 0.28726334525698677, -0.4166743055612275]","[-0.544190125401129, 0.2444717114305799, -0.38087035898207733, 0.27214172650361873, 0.3091741267657311, -0.5739152371293582]","[-0.6966127588518319, 0.39954603814114187, 0.20494840830433175, 0.40014857921135455, -0.37506533844487333, -0.11089131614533379]","[-0.5869316056802026, 0.2940542709504045, 0.34788511441175596, -0.4380429393530261, 0.28726334525698677, -0.4166743055612275]","[-0.6050228377931611, -0.06932007343697832, 0.1351777386744235, -0.6034405964401499, 0.4210686079138598, -0.26349524878394287]","[-0.7806521987811141, 0.26343048303165323, 0.03736227821813689, -0.5600306183005171, 0.0692660846284937, -0.03685785398597064]",0.974112949032,0.643910440108,0.810600514813,0.876831654374,0.82922287364,0.835924790056,28.7375018994,33.9810090946,33.287743198,0.496323172188,0.584426430545,0.572844149737,"[-0.693790661411696, 0.1716936815168179, 0.1830400893561985, -0.5632727480624167, 0.2734910475312309, -0.25218759240708283]",0.847326439357,0.82922287364,0.876831654374,18.5604347694,HIGH CROSS-MODEL RECURRENCE
6,altruistic,"[-0.0428278397975324, -0.34757665206836974, -0.9082679593142002, 0.13621575257280027, 0.16725504478525563, 0.07665885404404807]","[-0.10204681329144184, -0.6999861735813246, -0.15117861848986458, -0.6884617829313849, -0.052172784021639766, -0.007014560136118749]","[0.035828438703625294, -0.6233047592522996, -0.6493879344517928, 0.13556156288183974, -0.39919820300400427, 0.10376255610447424]","[-0.0428278397975324, -0.34757665206836974, -0.9082679593142002, 0.13621575257280027, 0.16725504478525563, 0.07665885404404807]","[0.35981064052443634, -0.5076837979336536, -0.7642197809227682, 0.07629174189802702, 0.11473669426060064, -0.09887695300587682]","[0.10127440652955139, -0.47756173225407256, -0.8475547903955201, -0.03401476641676761, 0.1270839658124949, 0.16131281736168437]",0.936303505485,0.908849727256,0.9115929238,0.877168097278,0.960446946983,0.922644127786,28.697382982,16.1684952533,22.6842512298,0.495644838009,0.281258077278,0.393334138397,"[0.14328819945417814, -0.456603466419088, -0.8633260838010504, 0.061148740953670074, 0.1401427642432987, 0.04765161581753866]",0.920086390682,0.877168097278,0.960446946983,12.9951368828,HIGH CROSS-MODEL RECURRENCE
6,forgiving,"[-0.2754157500801646, 0.10289390521556765, -0.8857091263496775, 0.06287847158002045, 0.26777742116497366, -0.231127460298767]","[0.014710604951612959, -0.3698443670555824, -0.4306942207391077, -0.7234940411193307, 0.02565444516873481, -0.39166242146656194]","[-0.2124113422440844, 0.038050757382837884, -0.6772698623323709, 0.35611496931102055, -0.5854335137549493, -0.158709875968998]","[-0.2754157500801646, 0.10289390521556765, -0.8857091263496775, 0.06287847158002045, 0.26777742116497366, -0.231127460298767]","[0.15238038335562953, -0.10060648677521679, -0.8665314328984756, -0.15630854641550648, 0.29581569170383776, -0.32224609267655313]","[-0.3019287104172989, 0.14571394862985498, -0.8879044630084592, -0.2687105408030902, 0.15758636329535242, -0.046833181984128]",0.98738440499,0.895651930598,0.919248946086,0.859039288056,0.920700481963,0.812439428525,30.7911152592,22.9712966133,35.6650404743,0.53096273305,0.398244944819,0.612471340513,"[-0.1485456370051031, 0.05173368416674951, -0.9228592373139995, -0.12658577825508377, 0.25208734206975747, -0.20980147870133345]",0.864059732848,0.812439428525,0.920700481963,17.273527597,HIGH CROSS-MODEL RECURRENCE
6,grandiose,"[-0.6646436155825005, -0.4238431354033967, 0.5292953196402166, -0.2530464041547665, 0.1281610162426636, -0.1341439402425259]","[-0.8580504896846598, 0.13487268608318095, 0.04890309465058921, 0.4525135271647863, 0.19501118356681924, -0.01921845599863018]","[-0.8399063635143921, -0.2357319537472657, 0.4596562877110953, 0.007497570145225334, -0.07016241011115232, 0.15074769095244425]","[-0.6646436155825005, -0.4238431354033967, 0.5292953196402166, -0.2530464041547665, 0.1281610162426636, -0.1341439402425259]","[-0.6531639311789915, -0.5220142262738978, 0.46257841197043087, -0.24695023515362954, 0.13391175331797456, 0.08934463069629214]","[-0.7369193769055056, -0.4655944202087225, 0.3896114940171649, -0.2324494538037848, 0.09093218348029296, 0.1614717962222695]",0.986161884783,0.965142200827,0.98389608363,0.9678810662,0.942161294702,0.988608907795,14.5608765378,19.5822558829,8.65632263496,0.253451903917,0.340113820061,0.150937683866,"[-0.6927544877673355, -0.47587323887483535, 0.4657699662249812, -0.24694537858372284, 0.11901618779918964, 0.03933631657463866]",0.966217089566,0.942161294702,0.988608907795,8.19593346217,HIGH CROSS-MODEL RECURRENCE
6,impulsive,"[-0.7288595500892067, 0.6441341187464809, 0.21438260496520542, -0.07195901699423905, -0.023363468492175514, 0.0465954956194749]","[0.09788807552507107, 0.9593967329873909, -0.03720022075877479, -0.08263031917977447, 0.18295422979921622, -0.1682021317624769]","[-0.4310946063245187, 0.78115826909872, -0.167693444738904, -0.3613755892468414, -0.03768044233490112, -0.2093226585206308]","[-0.7288595500892067, 0.6441341187464809, 0.21438260496520542, -0.07195901699423905, -0.023363468492175514, 0.0465954956194749]","[-0.61572913455478, 0.7512450194087402, 0.060764881419206704, 0.10298842264520838, 0.190120099894729, 0.0778711453438518]","[-0.5858704911448358, 0.6749945758926701, 0.07708243165527702, 0.3384578398885087, 0.2485160842417765, -0.13741337395767486]",0.981349361477,0.974357114507,0.928388810349,0.93748517609,0.841765335962,0.943912353568,20.3665754233,32.6729930791,19.280678789,0.353595316457,0.562556066606,0.334925802028,"[-0.6642425756051111, 0.712385107922495, 0.12119712807097166, 0.1271351203425962, 0.14288922639630774, -0.00445478017753132]",0.907720955207,0.841765335962,0.943912353568,13.6875420562,HIGH CROSS-MODEL RECURRENCE
6,manipulative,"[-0.7471606832883861, 0.3860001567629125, 0.44827695058000877, -0.2951163479640859, 0.026554035495239683, 0.06327552661958262]","[-0.07245435133632971, 0.8740724986902559, -0.2395074374577204, 0.3075201694613273, 0.2113908581913044, -0.18474055281897597]","[-0.6189950472769188, 0.6744882308218931, 0.3726460465302799, 0.07918836460146145, -0.08714953790221992, -0.09581149664797863]","[-0.7471606832883861, 0.3860001567629125, 0.44827695058000877, -0.2951163479640859, 0.026554035495239683, 0.06327552661958262]","[-0.6828592512831512, 0.6014995455628839, 0.2914811733933218, -0.27252662183209886, 0.09500966453875043, 0.060354529398622944]","[-0.7265599139957921, 0.4847152451848698, 0.41462431455444004, -0.24171597449273916, 0.0625887774879142, -0.053893718072269066]",0.977615479852,0.958884284243,0.950800846895,0.959817711213,0.985409852646,0.977117187046,16.2974645238,9.7993421696,12.2807244947,0.283486468061,0.170822406926,0.213929020724,"[-0.7251439820139272, 0.4950281855445889, 0.3881578874981501, -0.2721446962096731, 0.06192075889825084, 0.023448649871591596]",0.974114916968,0.959817711213,0.985409852646,7.35570432328,HIGH CROSS-MODEL RECURRENCE
6,optimistic,"[-0.08621250467706333, 0.18858585406375514, -0.8479553436542573, 0.18986822274578533, 0.08190460946548841, -0.4418327826137444]","[0.12497595708215278, -0.5723944597726391, -0.1518326448642013, -0.7487132286802473, -0.2325884442766105, -0.13792591241211988]","[0.3349158377289923, -0.17457773093599846, -0.8269385624584413, 0.12707443778501276, -0.39670183113776336, 0.0025210815655571346]","[-0.08621250467706333, 0.18858585406375514, -0.8479553436542573, 0.18986822274578533, 0.08190460946548841, -0.4418327826137444]","[0.41260732258466987, -0.25091397761302225, -0.8072221335016689, 0.16705961939137387, 0.044113659727732984, -0.2921213257658036]","[0.2848218421508822, 0.04483059517123515, -0.9467707413311522, 0.05717299066423205, 0.10813465577450661, 0.0743642702422873]",0.931883552521,0.876710323522,0.835105474444,0.765998787448,0.773574009436,0.863123376761,40.0040694103,39.3240743609,30.3308946846,0.684107027521,0.672942777008,0.523214340856,"[0.21877506132271984, -0.0062629556653996665, -0.9313250411132121, 0.14822065727273287, 0.0838112307243178, -0.23608945357038125]",0.800898724549,0.765998787448,0.863123376761,21.2367778221,HIGH CROSS-MODEL RECURRENCE
6,pessimistic,"[-0.09612147303922641, -0.0627145356290628, 0.8924016903816046, -0.1939099847094719, -0.008543809424484863, 0.39086147622418027]","[-0.10193879724877294, 0.6374344546793292, 0.1027772619829635, 0.6999027354688402, 0.2833850268688763, 0.05051454693636227]","[-0.42181265541290036, 0.40180396638595545, 0.7556743743829722, -0.12413758990809785, 0.27186791366664975, -0.016173822098913316]","[-0.09612147303922641, -0.0627145356290628, 0.8924016903816046, -0.1939099847094719, -0.008543809424484863, 0.39086147622418027]","[-0.4540704198847154, 0.3346406784565047, 0.7562512735106344, -0.20121695999074027, 0.035355787734398895, 0.2611156538915222]","[-0.42722872919119087, 0.17555002914924991, 0.8807939905222276, -0.08418204714022579, -0.033362618887808934, -0.051575818748084215]",0.948103969724,0.903707294553,0.903363075559,0.838314952173,0.812528144915,0.921131726643,33.0373918325,35.6563214072,22.9079025557,0.56865639507,0.612326473517,0.397160605691,"[-0.34250266718005556, 0.1568022803426027, 0.886355688406352, -0.16795697204902657, -0.0022954415109553766, 0.21038951488133176]",0.857324941244,0.812528144915,0.921131726643,17.729914441,HIGH CROSS-MODEL RECURRENCE
6,traditional,"[0.29232147783904977, -0.21895762882577358, -0.5263392270966607, 0.5961222361067204, -0.4406736177689502, 0.20004442160137106]","[0.24770942802857035, -0.05638213614885956, 0.165791061229364, -0.3052863760114508, -0.703894021803096, 0.5650733162140545]","[0.15117428199697477, -0.43908631579644913, -0.5819833177640167, -0.04553176099543137, 0.4198643829929366, 0.516996828057971]","[0.29232147783904977, -0.21895762882577358, -0.5263392270966607, 0.5961222361067204, -0.4406736177689502, 0.20004442160137106]","[0.22048993437241976, -0.00524747200987799, -0.25414575424417385, 0.5776029597625363, -0.7431317658958294, 0.02994307712503328]","[0.22729619415061575, -0.389080310729622, -0.40236240977443916, 0.5212000168470093, -0.45880254761855693, 0.39103479111850364]",0.926828362603,0.442531423621,0.531469545688,0.877160274608,0.954520208033,0.808123113761,28.6983163738,17.3462951693,36.0870421928,0.49566062057,0.301595066165,0.619478629558,"[0.2572112743188364, -0.21313646944560988, -0.41107763543863035, 0.589041201698706, -0.5708592582750931, 0.21582528429421843]",0.879934532134,0.808123113761,0.954520208033,15.8420207927,HIGH CROSS-MODEL RECURRENCE
6,innovative,"[-0.38505909785874287, 0.14144143758127442, 0.4970625103494727, -0.505706608691979, 0.37787976931194056, -0.4314167098829692]","[-0.5930296224608718, 0.07088836107317494, -0.12114390684148511, 0.39279385607793055, 0.4325281167001684, -0.5359545464633099]","[-0.5587780027024466, 0.29083758715692976, 0.6093477832781279, 0.22330206905276592, -0.3410774491258912, -0.2562777404714667]","[-0.38505909785874287, 0.14144143758127442, 0.4970625103494727, -0.505706608691979, 0.37787976931194056, -0.4314167098829692]","[-0.46713027627961046, -0.25925253377470303, 0.34645639556909513, -0.5132264869454293, 0.5473531336059192, -0.17761901619206164]","[-0.5902025996899525, 0.13976691157495608, 0.41802038310931794, -0.606293862419316, 0.2442148463257079, -0.17364308877677065]",0.958301309209,0.675093444066,0.677693852906,0.858417711043,0.928617167376,0.859972557769,30.8606149017,21.7797274145,30.6864981811,0.532132105698,0.377843440127,0.529202120613,"[-0.5008421742167023, 0.007623724002844237, 0.43804464517335767, -0.5643280176527236, 0.4060676736916568, -0.27176978689316345]",0.882335812063,0.858417711043,0.928617167376,16.1143002877,HIGH CROSS-MODEL RECURRENCE
6,introspective,"[-0.3371608649979553, -0.11971139244018851, 0.27582299779780156, -0.6623339753038696, 0.5760348583020648, -0.15940813874701884]","[-0.48739208871080203, -0.4275903547544254, -0.25414862067484767, 0.36208716930165447, 0.18778306221195906, -0.5904695778493531]","[0.09688908297097115, -0.15446049303576237, 0.31290451445497486, 0.21171751551908252, -0.23134577769839113, -0.8777813231605258]","[-0.3371608649979553, -0.11971139244018851, 0.27582299779780156, -0.6623339753038696, 0.5760348583020648, -0.15940813874701884]","[-0.07611190287521136, -0.5016443409686497, 0.1721053085577049, -0.6287228576346502, 0.37894135175494675, -0.4171938594933463]","[0.1138679870565636, -0.0904872260964494, 0.05762480886150679, -0.47175988678949876, 0.2880779426988834, -0.8185225916170361]",0.838822111208,0.835474184979,0.610795515515,0.834397133883,0.597219471311,0.793896699475,33.4468842556,53.328984571,37.4488300039,0.575504762998,0.897530532839,0.64203317753,"[-0.10968586729007905, -0.2607811143653733, 0.18520757000786126, -0.6458015808881086, 0.455388429208422, -0.5110988882637744]",0.741837768223,0.597219471311,0.834397133883,23.8421828367,MODERATE
6,judgmental,"[-0.41864382806512, 0.25965522891168946, 0.7610688625248316, -0.3379002691544918, -0.017760514347894944, 0.2521877595213124]","[-0.046798723695183814, 0.7944450069176713, -0.13742477621289256, 0.516610328329529, 0.2669850362786605, 0.09805202901244828]","[-0.45576755989558027, 0.5453384867883561, 0.6855871273730876, 0.03241205384596482, 0.10417256613609126, 0.11379671429633026]","[-0.41864382806512, 0.25965522891168946, 0.7610688625248316, -0.3379002691544918, -0.017760514347894944, 0.2521877595213124]","[-0.5689577157023787, 0.5096018875526855, 0.4999982169038732, -0.2657688541683456, -0.040508799779824245, 0.30711686754859496]","[-0.5055698725903456, 0.3301628955582287, 0.7508073570918629, -0.24094580872205423, -0.05227765500594169, 0.10436495057573153]",0.990302864149,0.956071611335,0.954631533318,0.919018444293,0.977462024996,0.929507687661,23.21699558,12.1874864157,21.6417978911,0.402446408127,0.212310974771,0.375479193404,"[-0.5076355247431815, 0.37377132230242033, 0.6839796985879033, -0.28714489142871585, -0.03758280400372025, 0.22562865228561915]",0.941996052317,0.919018444293,0.977462024996,11.0817185674,HIGH CROSS-MODEL RECURRENCE
