model,K,profile_id,trait,mean_trait_score,median_trait_score,within_model_standardized_score,within_model_mean_percentile
llama,4,L04_A,critical,0.12892560598857603,0.1260614114867381,0.8651918486036372,80.622009569378
llama,4,L04_A,cruel,-0.33882767396487323,-0.3478111522929565,0.4873773939557374,70.58692185007975
llama,4,L04_A,cryptic,0.13231930353270965,0.1327209257401172,1.6370816780301871,89.18341307814993
llama,4,L04_A,curious,0.4685519038963608,0.4736892603051753,0.1850639004713993,49.82775119617223
llama,4,L04_A,cynical,-0.16255629138595565,-0.1733061305870556,0.5448200685345157,70.74003189792664
llama,4,L04_A,data_driven,-0.3386265337536254,-0.3370335843710476,-0.2777918077655967,41.50239234449761
llama,4,L04_A,decisive,-0.08742498678502829,-0.0826434426286573,0.12275360696603098,50.32535885167463
llama,4,L04_A,deconstructionist,0.27440892760768354,0.2687787889460795,0.9395500314351483,80.23923444976079
llama,4,L04_A,deferential,-0.10289936788501605,-0.101634834158469,0.23032115496974534,59.40350877192985
llama,4,L04_A,deontological,0.14309660076183373,0.1372081552145706,1.0060546539243727,79.18022328548645
llama,4,L04_A,descriptive,-0.1269660564223272,-0.1254821230982611,-0.0809979844715464,46.4976076555024
llama,4,L04_A,detached,-0.12337026395043246,-0.1218366598198034,-0.12041977381296522,45.259968102073366
llama,4,L04_A,deterministic,-0.012577729153407543,-0.0156683246879217,1.502862037679119,88.22009569377987
llama,4,L04_A,diplomatic,0.3475107803994369,0.3550543781635876,-0.22911617219634672,36.04784688995215
llama,4,L04_A,disorganized,-0.27124034928470686,-0.2752053596746931,0.19918947230658327,66.08931419457736
llama,4,L04_A,dispassionate,-0.05939814955050185,-0.0583317859912699,-0.12147317154686284,44.220095693779896
llama,4,L04_A,divergent,0.35352636577208746,0.3600804375794672,-0.048419445582203284,44.85805422647529
llama,4,L04_A,dogmatic,-0.22888863218867864,-0.2391393536148902,0.5739001029415743,71.92025518341308
llama,4,L04_A,dominant,0.1267953295775058,0.1265871593481205,0.30544892082205083,55.87559808612438
llama,4,L04_A,dramatic,0.2228543804854731,0.2210011171696358,1.5440839272052533,88.0542264752791
llama,4,L04_A,earnest,0.4269026425234506,0.4350825009691717,0.07986292069492489,43.422647527910684
llama,4,L04_A,eclectic,0.15039551450260435,0.1565317531496486,1.2969869499653255,85.32376395534293
llama,4,L04_A,edgy,-0.3503674067875003,-0.3617568333648672,0.5621767177174214,71.792663476874
llama,4,L04_A,educational,0.5137562938651636,0.5153387996950239,0.025727820548130914,40.149920255183396
llama,4,L04_A,efficient,-0.5221302856259502,-0.523362802592534,0.02280618596821462,59.27591706539076
llama,4,L04_A,effusive,-0.09524436116363476,-0.1026854482462911,0.37499090858737516,64.86443381180224
llama,4,L04_A,egalitarian,0.3506689497591054,0.3551189896566586,-0.3339092005156073,34.95693779904307
llama,4,L04_A,elitist,0.021298960254484092,0.0178660834556601,1.2185323373255523,83.89473684210525
llama,4,L04_A,eloquent,0.41306351720195733,0.4113651533778786,1.124340662061698,86.96331738437003
llama,4,L04_A,emotional,0.20079609963853742,0.1941297194931821,0.19296621108566084,57.04306220095694
llama,4,L04_A,empathetic,0.22656023450804294,0.2232646580366185,-0.1225080881928923,46.83572567783096
llama,4,L04_A,enigmatic,0.12573079010281407,0.1226317073887231,1.5878193770688855,88.92185007974481
llama,4,L04_A,entertaining,-0.10402431839784355,-0.105818212422922,0.4916356727246125,67.12280701754385
llama,4,L04_A,environmental,0.17293912681853085,0.1748783548894602,0.9566399412392955,79.35885167464116
llama,4,L04_A,epicurean,0.29688066966202814,0.2956873789483047,1.2277616466608232,86.01275917065391
llama,4,L04_A,erudite,0.25648418502318493,0.2613153663500083,0.9185038883150651,81.08771929824563
llama,4,L04_A,esoteric,-0.07728656664717971,-0.0792871573365094,1.392316337605456,86.63795853269535
llama,4,L04_A,essentialist,0.037285489204850315,0.0397788859549824,1.3496541090715524,85.02392344497609
llama,4,L04_A,ethereal,0.240328584233206,0.2404294722108911,1.6539228668446584,89.18341307814995
llama,4,L04_A,evil,-0.2581856724562874,-0.2675909751365171,0.6383410946584845,72.35406698564594
llama,4,L04_A,existentialist,0.1461559725056285,0.1467135071342822,0.1250842697439901,54.09569377990431
llama,4,L04_A,experiential,-0.12581511465375642,-0.1196629499556918,-1.0670459550762426,19.033492822966508
llama,4,L04_A,exploratory,0.39562195174642073,0.4001290088164378,-0.5801729970371478,25.917065390749602
llama,4,L04_A,extroverted,0.027029599546011526,0.0284984541635706,-0.5566058572894936,34.82934609250399
llama,4,L04_A,factual,0.09239611057010753,0.0897169487093667,-0.7105513240168351,28.334928229665078
llama,4,L04_A,fatalistic,0.06468490431161723,0.0654484203418795,1.543186986774572,88.5582137161084
llama,4,L04_A,flexible,0.1568832095269792,0.1682639160347716,-0.7082873449672596,26.267942583732058
llama,4,L04_A,flippant,-0.4392009071625014,-0.4492483407110293,0.06297699664950628,63.531100478468915
llama,4,L04_A,flirty,-0.09619471478957212,-0.0985133709772329,0.874859368039925,76.07336523125998
llama,4,L04_A,forgiving,0.2463863146464721,0.2528434470500456,-0.15470556306803684,43.55023923444977
llama,4,L04_A,formal,0.3371111284755901,0.3392027252773423,0.517559738634674,65.62998405103669
llama,4,L04_A,formalist,0.14350120232043193,0.1480578738745522,-0.06094985265016225,44.96012759170654
llama,4,L04_A,fundamentalist,-0.21230801623684922,-0.2187854612571358,1.0464606943240078,80.5390749601276
llama,4,L04_A,futuristic,0.07202340368008335,0.0740292467517964,0.8490508178598566,74.8676236044657
llama,4,L04_A,generalist,0.4721423580134439,0.4772187009937514,-0.5809227390567864,27.11642743221692
llama,4,L04_A,generous,0.5333638667989132,0.535465497668017,0.009069309240812886,39.79904306220097
llama,4,L04_A,goofy,-0.38440849919961784,-0.393327511314304,0.38275929289610283,70.85486443381178
llama,4,L04_A,grandiose,0.17709799314441027,0.1769780045830834,1.5499840032025913,88.47527910685805
llama,4,L04_A,gregarious,0.24641099441018055,0.2483020991109071,-0.7897689776660705,26.803827751196167
llama,4,L04_A,grounded,-0.31966802901386954,-0.3182103739198388,-1.4837374898989633,11.894736842105265
llama,4,L04_A,hedonistic,-0.19612432226248294,-0.203590648753197,0.41933751210880493,66.8421052631579
llama,4,L04_A,historical,-0.12480781878552107,-0.1264607809477642,1.38290274080179,86.77830940988838
llama,4,L04_A,holistic,0.5288623583561316,0.5350878945576539,-0.0063423402059227954,41.64912280701754
llama,4,L04_A,hostile,-0.3288555696541138,-0.3431227406566286,0.08002123285656466,59.70972886762359
llama,4,L04_A,humanistic,0.2721174004998578,0.274585119386195,-0.2393655600361995,42.165869218500795
llama,4,L04_A,humble,0.018458364448475137,0.0205074806594752,-1.1395000579364933,18.30622009569378
llama,4,L04_A,iconoclastic,-0.0325645783745396,-0.0471149496918591,0.9118327408509254,79.72248803827752
llama,4,L04_A,idealistic,0.24040658608492005,0.2381407719337268,1.2194159141783476,83.8883572567783
llama,4,L04_A,impatient,-0.4175761513342171,-0.4218578296726623,-0.09641588122723346,56.16905901116428
llama,4,L04_A,improvisational,-0.03161042201725592,-0.0351421440047292,0.3084373267028703,60.622009569377994
llama,4,L04_A,impulsive,-0.48361377907785713,-0.4869365135089559,0.009040888801110225,60.622009569377994
llama,4,L04_A,inclusive,0.4192780585629754,0.422843510625469,-0.03620932082721535,42.18500797448167
llama,4,L04_A,independent,0.24216333279536573,0.2450845995532961,0.5567658268991535,69.17703349282297
llama,4,L04_A,individualistic,0.06919376533112011,0.0754857549132897,1.1096938432463728,81.81499202551834
llama,4,L04_A,innovative,0.03940121448409997,0.0395151234975307,1.0027844177537344,79.52472089314195
llama,4,L04_A,inquisitive,0.06063243580849325,0.0584273734613555,-0.5105119168326359,32.23923444976076
llama,4,L04_A,inspirational,0.2674397489564547,0.2788455572385152,-0.009097337091119415,44.82615629984053
llama,4,L04_A,interdisciplinary,0.289252126152828,0.2886573930925553,0.3664526861358068,62.784688995215326
llama,4,L04_A,introspective,0.41864299681756084,0.4187576176644526,0.8611945473299977,79.70972886762357
llama,4,L04_A,introverted,0.3310446905145045,0.3383833634148101,1.0677621137387592,85.36842105263158
llama,4,L04_A,intuitive,0.5664499829959603,0.5629602307495892,0.6791380676958865,71.42902711323765
llama,4,L04_A,ironic,-0.2608732182653482,-0.26769367027324,0.5085265584893579,70.66347687400318
llama,4,L04_A,irreverent,-0.44128346766489085,-0.4493021179598073,0.013511389382722077,60.57097288676238
llama,4,L04_A,judgmental,-0.29926824405695446,-0.3080623106968337,0.24244292048903596,64.16905901116428
llama,4,L04_A,libertarian,-0.008762764879593309,-0.0105781856449091,0.8810351187732893,76.83253588516749
llama,4,L04_A,literal,-0.50012341626497,-0.5043942873330658,0.020476448233943182,56.985645933014354
llama,4,L04_A,manic,-0.25081295081557486,-0.2557401031304828,0.20284839526444745,64.69218500797447
llama,4,L04_A,manipulative,-0.19828527040625604,-0.2085939209505539,0.3159591875051605,64.5518341307815
llama,4,L04_A,materialist,-0.446249601096965,-0.4472099004719441,-0.4481040444873845,38.36363636363635
llama,4,L04_A,meditative,0.38837927217754475,0.3882783089239652,1.325700803470372,85.94258373205741
llama,4,L04_A,melancholic,0.04263690166956516,0.0370123762924705,1.2594265503488022,83.19936204146731
llama,4,L04_A,melodramatic,0.14413002115539233,0.1499663696721299,1.513367159128465,87.62041467304624
llama,4,L04_A,mercurial,-0.3304829539413801,-0.3362949574756171,0.7633492041068483,75.69059011164273
llama,4,L04_A,metaphorical,0.2698158535823148,0.2684112169594182,1.4988006292285534,87.90111642743219
llama,4,L04_A,methodical,0.23949289646926952,0.2423444475924988,-0.032420181113560084,41.48325358851675
llama,4,L04_A,meticulous,0.40017133504921026,0.4037114222211561,0.4387921342006513,60.3859649122807
llama,4,L04_A,militant,-0.1648094819166282,-0.1758560438556192,0.523622095198356,70.5103668261563
llama,4,L04_A,misanthropic,-0.14157801666905004,-0.1547861049324391,0.9860659456176355,79.377990430622
llama,4,L04_A,mischievous,-0.2845555686330212,-0.2970688263893192,0.6477959318125317,73.7958532695375
llama,4,L04_A,moderate,0.2294904795267648,0.2388385522079806,-0.6341761797245955,27.818181818181827
llama,4,L04_A,mystical,0.256283479135057,0.2498581992012305,1.5698659036604978,88.37958532695382
llama,4,L04_A,naive,-0.21635835854889185,-0.2200651918280906,-0.2698790684954187,45.11961722488039
llama,4,L04_A,narrative,0.2008294568015841,0.208192329879735,1.1041867191063615,81.30462519936204
llama,4,L04_A,neurotic,-0.20659056624921818,-0.2089645687316851,-0.03853989008783795,57.78947368421053
llama,4,L04_A,nihilistic,-0.06665297717796577,-0.0816476941917288,1.354972824495154,85.57256778309409
llama,4,L04_A,nonchalant,-0.3085403933358028,-0.3123600365408673,-0.1216085976431106,58.14673046251993
llama,4,L04_A,nostalgic,-0.04634654587369377,-0.0428300756554321,1.1862326687363098,83.64593301435407
llama,4,L04_A,nurturing,0.4230646229888341,0.426186066266439,-0.015338967614178512,43.94577352472088
llama,4,L04_A,obsessive,-0.03744452942559144,-0.0388887852641316,0.9804843116785483,78.5231259968102
llama,4,L04_A,open_ended,0.1208896533613573,0.1233043107416465,0.4724521132639744,65.44497607655502
llama,4,L04_A,optimistic,0.13604205213735004,0.1371512600669152,-0.4166469923238724,36.06060606060607
llama,4,L04_A,pacifist,0.2094713871515387,0.2056274518083155,0.8938224793431984,78.80382775119615
llama,4,L04_A,paradoxical,0.21421205681759883,0.2145552993710511,1.3520880496321435,86.20414673046253
llama,4,L04_A,paranoid,-0.0706329521984686,-0.0784145703578431,0.6240351016676801,72.0797448165869
llama,4,L04_A,passionate,0.06194654069523784,0.0596735530161874,0.7968041171905689,73.97448165869216
llama,4,L04_A,passive_aggressive,-0.29220418171088325,-0.2994912111141216,0.5497184132039793,71.44816586921849
llama,4,L04_A,patient,0.38055464137419187,0.3869702741529786,-0.17604371402776925,34.64433811802232
llama,4,L04_A,pedantic,0.14091380914556526,0.1448615839270241,1.0213160180284262,80.49441786283892
llama,4,L04_A,pensive,0.5527691167453614,0.5524608894859018,0.8239956110778848,82.43381180223284
llama,4,L04_A,perfectionist,0.4276640226222928,0.429932396628896,0.4731976298533829,62.66985645933014
llama,4,L04_A,pessimistic,-0.1334693487278896,-0.1380495350246083,0.37011556331443113,63.792663476874026
llama,4,L04_A,petty,-0.34165564337073306,-0.3475230313934092,0.2575159884194133,65.40669856459331
llama,4,L04_A,philosophical,0.46149344724538166,0.4607101062150088,1.3483829371132852,87.25039872408291
llama,4,L04_A,playful,-0.20500420542752307,-0.2048812853261115,0.6134345600280406,71.69059011164275
llama,4,L04_A,pluralist,0.3377326630457384,0.3413166257065168,-0.4442850183270793,33.8213716108453
llama,4,L04_A,poetic,0.2385238516765022,0.2357796453075755,1.5521550666568806,88.22647527910686
llama,4,L04_A,practical,-0.23356135456958108,-0.2338123751459345,-1.1990926482164472,15.677830940988835
llama,4,L04_A,prescriptive,0.0012737182300396727,0.0024068272817751,-0.2804406154862592,39.91387559808613
llama,4,L04_A,principled,0.40034526307222656,0.399909534949553,0.49784991135843265,65.46411483253588
llama,4,L04_A,proactive,0.5283603854581673,0.5303977091255652,-0.23642107755365993,32.500797448165876
llama,4,L04_A,problem_solving,0.23956253297501193,0.2411070301219122,-0.6125337238189975,28.787878787878785
llama,4,L04_A,progressive,0.12791456982223495,0.1368627281840604,-0.1338365414997425,47.53110047846889
llama,4,L04_A,provocative,0.11590670728274818,0.1084238693077644,1.1571533684063422,83.7607655502392
llama,4,L04_A,qualitative,0.4604404114069156,0.4638309219168881,1.0073235356571926,80.98564593301435
llama,4,L04_A,quantitative,-0.1977798551003471,-0.1988518022027076,-0.9087896111821575,23.027113237639554
llama,4,L04_A,radical,-0.0020117583513108443,-0.0057883309985608,0.8591008852392562,80.79425837320574
llama,4,L04_A,rationalist,-0.2171296414148114,-0.2111108908068497,-0.5813251515383798,32.50079744816587
llama,4,L04_A,reactive,-0.41696883458198486,-0.4184421380290645,-0.06118406751850413,58.21690590111644
llama,4,L04_A,rebellious,0.06175851010505526,0.059029462689827,0.8122790375043425,78.08931419457737
llama,4,L04_A,reductionist,-0.24133100551484707,-0.2446416604321037,-1.1390687745375652,17.145135566188202
llama,4,L04_A,regulatory,-0.10617860410136712,-0.104199893550167,-0.3368492531621675,38.80382775119617
llama,4,L04_A,relativist,0.13191314893064363,0.1280932617695997,1.0755609968767292,81.66188197767144
llama,4,L04_A,reserved,-0.1045263768464795,-0.1007672612674683,-0.33407945709053244,38.49122807017544
llama,4,L04_A,resilient,0.19374545788673442,0.1954049338511693,-0.04683417090179751,39.53110047846893
llama,4,L04_A,reverent,0.3398727433103473,0.3489710522513097,1.1648016507300223,84.86443381180223
llama,4,L04_A,rhetorical,0.2599406307560891,0.2639960174963611,1.4431979013964173,87.78628389154704
llama,4,L04_A,risk_taking,0.0279132527012571,0.0258651689357936,0.9873055658265998,80.39872408293459
llama,4,L04_A,ritualistic,0.29114790507163796,0.2966105241299065,1.0061675035174682,82.88038277511963
llama,4,L04_A,romantic,0.20498984112876337,0.2011163284880366,1.5038250657462326,87.93939393939397
llama,4,L04_A,sarcastic,-0.36358796409083566,-0.3732898055063308,0.49115412717346246,71.95853269537479
llama,4,L04_A,sardonic,-0.33322151100994607,-0.344311380941347,0.4311426737617825,70.688995215311
llama,4,L04_A,sassy,-0.1879391016733064,-0.196314850271532,-0.032109572370676506,56.45614035087719
llama,4,L04_A,savage,-0.3821178714460066,-0.3937548935801123,0.20616355159715727,63.91387559808612
llama,4,L04_A,secular,-0.0839340264660611,-0.0757677810803107,-1.34914490755749,14.835725677830936
llama,4,L04_A,serene,0.44070376762968433,0.4525592751612943,0.9596761307971948,79.74162679425838
llama,4,L04_A,serious,0.3195477457188809,0.3180924093295549,0.41175311529139613,59.875598086124405
llama,4,L04_A,skeptical,0.14194541959685783,0.1452467936422598,0.2507313971335829,56.27751196172248
llama,4,L04_A,socratic,-0.13516959540801468,-0.1377134261787559,0.4629454485494991,66.68899521531101
llama,4,L04_A,solemn,0.41105156013281313,0.4140146418391137,0.5776882364250784,70.93141945773526
llama,4,L04_A,specialized,0.09997115764694617,0.0993009563934022,0.7315767466028572,73.9744816586922
llama,4,L04_A,speculative,0.41757670264187324,0.4209479567423669,0.9429421096635111,78.98245614035088
llama,4,L04_A,spiritual,0.29269584610258637,0.2891330761118771,1.5438890400890006,88.02232854864434
llama,4,L04_A,spontaneous,-0.06398594536903994,-0.0655349571925812,1.1605470440728909,82.93141945773523
llama,4,L04_A,stoic,0.10089640620877761,0.1035799558689503,0.5008556261503204,63.594896331738454
llama,4,L04_A,strategic,0.47105723852005627,0.4754903034800664,0.06421735050784504,41.49601275917067
llama,4,L04_A,stream_of_consciousness,0.02370966639084386,0.0206657194928053,0.32832161488191053,62.35087719298244
llama,4,L04_A,structuralist,0.299332236309009,0.3042580613091051,0.026386152575156377,45.18979266347688
llama,4,L04_A,submissive,-0.32116556455357154,-0.3208547707354737,0.11819623678645055,60.507177033492816
llama,4,L04_A,subversive,0.0048247213223421796,-0.0018145495295743,1.0952316976160592,82.11483253588516
llama,4,L04_A,supportive,0.4308957329171602,0.4372376019373143,-0.11329531134544273,36.95374800637958
llama,4,L04_A,sycophantic,-0.1191018113029484,-0.1251695552827907,0.5556650621360146,69.29824561403508
llama,4,L04_A,systems_thinker,0.5399034584503232,0.5469541176243173,0.19142627783084343,52.50079744816586
llama,4,L04_A,tactful,0.38499298302359053,0.3961784776853968,0.07349632966411278,46.80382775119616
llama,4,L04_A,technical,0.04046030787350616,0.0389606018631884,0.5910541281827674,68.35406698564593
llama,4,L04_A,temperamental,-0.2732219727010337,-0.2779668861068871,0.3084071374277766,66.97607655502391
llama,4,L04_A,theatrical,0.1992145562061246,0.1994537701702491,1.5359951919314632,88.07974481658694
llama,4,L04_A,theoretical,0.2376627625391233,0.2392695355396917,1.207319683722351,84.8835725677831
llama,4,L04_A,traditional,0.016793766600605834,0.0187350624582932,-0.3627438337002986,35.326953748006375
llama,4,L04_A,transparent,0.024851745566217595,0.0271060125198422,-1.4286093305327672,12.70494417862839
llama,4,L04_A,understated,-0.23561241711329914,-0.2389985177275848,-0.5965461937090412,28.213716108452946
llama,4,L04_A,universalist,-0.06752395189960862,-0.0663133396739539,0.8875467422600142,73.66826156299841
llama,4,L04_A,urgent,-0.2470896289075162,-0.2505979776741755,0.2436873633360441,58.35725677830941
llama,4,L04_A,utilitarian,-0.009579885276992618,-0.0066906627604032,-0.7563290734442052,28.226475279106854
llama,4,L04_A,verbose,0.4012159276461869,0.4023264800017346,0.12495833609258937,49.52791068580543
llama,4,L04_A,vindictive,-0.19019807371248604,-0.192552558608589,0.5049827354082236,68.17543859649123
llama,4,L04_A,visceral,-0.3396762851459,-0.3413809707820552,-0.003006644565387483,58.567783094098885
llama,4,L04_A,whimsical,0.041177068914474216,0.0342736858697008,1.4516828580723873,87.34609250398721
llama,4,L04_A,witty,-0.07726265053183706,-0.082922526857488,0.717686373752592,73.9744816586922
llama,4,L04_A,wry,-0.3334585516907938,-0.343756820880202,0.6458898202758477,74.43381180223284
llama,4,L04_A,zealous,0.029921281021841495,0.0275827140361442,1.0923437812166226,80.78149920255186
llama,4,L04_B,absolutist,-0.11938625139697431,-0.12178968856911435,-0.528358860233965,33.806220095693796
llama,4,L04_B,abstract,0.23758976778206853,0.23015855944738114,-0.03205440250841899,48.04784688995213
llama,4,L04_B,accessible,0.16452434499260782,0.1669643729095204,0.177354284419245,54.27033492822967
llama,4,L04_B,accommodating,0.03452012108277238,0.02886195482446855,-0.5259680635900718,33.9114832535885
llama,4,L04_B,acerbic,-0.41973057821150733,-0.4227781099397125,-0.6175496475839932,30.275119617224888
llama,4,L04_B,adaptable,0.6159342406641867,0.617664303417456,0.5950580021340859,68.8588516746411
llama,4,L04_B,adventurous,0.016727728195969613,0.0138218670537185,-0.43773731148120326,37.385167464114836
llama,4,L04_B,agreeable,0.374392985185781,0.37730302823407946,0.5765018334747136,68.42344497607658
llama,4,L04_B,altruistic,0.23309300105694886,0.23546636963840675,0.5000287483760347,64.95933014354068
llama,4,L04_B,analytical,0.38391187716104785,0.388760779132427,0.6712510142622999,69.93062200956939
llama,4,L04_B,animated,0.07764452813515837,0.07477714646388425,-0.26222185600344206,40.94976076555026
llama,4,L04_B,anthropocentric,-0.13117856078980264,-0.13197997903629188,-0.5191244656431862,34.07894736842107
llama,4,L04_B,anxious,-0.20723117584619538,-0.2109988531329279,-0.49435529442326137,34.866028708133975
llama,4,L04_B,arrogant,-0.20144690064502188,-0.2066082517534284,-0.608525048673419,31.72488038277512
llama,4,L04_B,artistic,0.06723479691290817,0.06333696145454,-0.5057907632606105,35.29904306220096
llama,4,L04_B,ascetic,0.12207657119650035,0.11489899667238435,-0.29464816881632006,43.78947368421051
llama,4,L04_B,assertive,0.002556197092928363,-0.0028449558750206,-0.4393958231176772,36.70574162679424
llama,4,L04_B,avoidant,-0.671555070360556,-0.6731254564709662,-0.548746752955664,30.217703349282296
llama,4,L04_B,benevolent,0.3958526780885546,0.39956235844305743,0.5877678541459556,68.67703349282301
llama,4,L04_B,big_picture,0.48918259091123434,0.4857110801279636,0.2878002893558157,55.669856459330155
llama,4,L04_B,bitter,-0.3196848118207093,-0.32713378178256336,-0.6597833320251928,29.203349282296646
llama,4,L04_B,blunt,-0.3132555851695904,-0.3139930088736012,-0.2573117174702511,45.27990430622007
llama,4,L04_B,bombastic,-0.03733049128731434,-0.0429822943080519,-0.3476725473964031,42.05741626794259
llama,4,L04_B,calculating,0.39786682295760495,0.40199691045002595,0.4526650751855686,61.650717703349244
llama,4,L04_B,callous,-0.41104877677175233,-0.4115398919655612,-0.5299930787316743,33.933014354066984
llama,4,L04_B,calm,0.37064427912120773,0.37736267366108056,0.6398916092105732,70.14593301435407
llama,4,L04_B,casual,-0.27031508721994174,-0.2719599531124636,-0.4077169181948509,40.87559808612441
llama,4,L04_B,cautious,0.18796277623504376,0.18921615332153935,0.4409667850251357,63.928229665071775
llama,4,L04_B,challenging,0.09127606737496621,0.0879284402032922,-0.1013007940213968,46.17703349282297
llama,4,L04_B,chaotic,0.07334952218174838,0.06415483547816264,-0.48052353981960944,36.54066985645933
llama,4,L04_B,charismatic,0.3275436453678171,0.3256740383061497,0.14723983041695882,50.11483253588518
llama,4,L04_B,chill,0.2213361794392229,0.2197085333105586,0.29103286937378803,57.91387559808613
llama,4,L04_B,circumspect,0.26170826861088103,0.2607203855289386,0.3843885826026353,60.29665071770333
llama,4,L04_B,closure_seeking,-0.1819251118954978,-0.18014844917143505,0.11595608976287419,55.43062200956938
llama,4,L04_B,collaborative,0.18044008742573442,0.1797047302952428,0.6024045275570645,68.56220095693777
