occupation_level,occupation_code,occupation_title,domain,analytic_n,raw_weighted_z_mean,design_se_z,estimated_between_cell_variance_tau2,posterior_reliability_weight_on_raw_mean,shrunken_z_mean,absolute_shrinkage,posterior_se,analysis_role
narrow,1540,Drafters,openness,12,0.5471885425,0.2164672068,0.01553991727,0.2490452422,0.1362747031,0.4109138394,0.1080267319,sensitivity only; does not alter N or feasibility tier
narrow,1550,"Engineering technicians, except drafters",openness,19,-0.0845298399,0.2151283637,0.01553991727,0.2513730922,-0.02124852724,0.06328131266,0.1078591684,sensitivity only; does not alter N or feasibility tier
narrow,1810,Market and survey researchers,openness,10,0.3408241616,0.3153272681,0.01553991727,0.1351635612,0.04606700743,0.2947571541,0.1159288002,sensitivity only; does not alter N or feasibility tier
narrow,1960,"Other life, physical, and social science technicians",openness,11,0.08950333522,0.3268874765,0.01553991727,0.1269649427,0.01136378583,0.07813954939,0.1164770045,sensitivity only; does not alter N or feasibility tier
narrow,2000,Counselors,openness,44,0.2112432065,0.1943339146,0.01553991727,0.2915251096,0.06158269893,0.1496605076,0.1049268373,sensitivity only; does not alter N or feasibility tier
narrow,2010,Social workers,openness,41,0.07869607529,0.1530433966,0.01553991727,0.3988460063,0.03138761534,0.04730845995,0.09665341862,sensitivity only; does not alter N or feasibility tier
narrow,2020,Miscellaneous community and social service specialists,openness,26,0.1258016457,0.1705079586,0.01553991727,0.3483280356,0.04382024011,0.08198140554,0.1006326409,sensitivity only; does not alter N or feasibility tier
narrow,2100,Lawyers,openness,17,-0.03241470293,0.2223359598,0.01553991727,0.2391742774,-0.007752763151,0.02466193978,0.1087343956,sensitivity only; does not alter N or feasibility tier
narrow,2140,Paralegals and legal assistants,openness,17,-0.07692664635,0.2389886118,0.01553991727,0.2138850172,-0.01645345708,0.06047318927,0.110526747,sensitivity only; does not alter N or feasibility tier
narrow,2150,Miscellaneous legal support workers,openness,14,-0.2338418201,0.2450536656,0.01553991727,0.2055783467,-0.04807281476,0.1857690053,0.111109166,sensitivity only; does not alter N or feasibility tier
narrow,2200,Postsecondary teachers,openness,47,0.2694412229,0.1350168331,0.01553991727,0.4601766247,0.1239905525,0.1454506704,0.09159045035,sensitivity only; does not alter N or feasibility tier
narrow,2300,Preschool and kindergarten teachers,openness,41,-0.1410137802,0.1600052642,0.01553991727,0.377717847,-0.05326342146,0.08775035877,0.09833724208,sensitivity only; does not alter N or feasibility tier
narrow,2310,Elementary and middle school teachers,openness,122,-0.007068610604,0.07548728184,0.01553991727,0.7316949124,-0.005172066416,0.001896544187,0.06457119222,sensitivity only; does not alter N or feasibility tier
narrow,2320,Secondary school teachers,openness,54,0.005171459377,0.1413537738,0.01553991727,0.437487736,0.002262450054,0.002909009322,0.09349542261,sensitivity only; does not alter N or feasibility tier
narrow,2330,Special education teachers,openness,16,-0.2087450235,0.2285846494,0.01553991727,0.2292332249,-0.04785129493,0.1608937286,0.1094424594,sensitivity only; does not alter N or feasibility tier
narrow,2340,Other teachers and instructors,openness,24,0.2588692741,0.2608646646,0.01553991727,0.1859057694,0.04812529159,0.2107439826,0.1124764731,sensitivity only; does not alter N or feasibility tier
narrow,2540,Teacher assistants,openness,59,-0.01085864602,0.1456329974,0.01553991727,0.4228676964,-0.004591770628,0.006266875391,0.09470263066,sensitivity only; does not alter N or feasibility tier
narrow,2630,Designers,openness,29,0.6819251037,0.1476110478,0.01553991727,0.4162967877,0.2838832301,0.3980418736,0.09524022066,sensitivity only; does not alter N or feasibility tier
narrow,2710,Producers and directors,openness,10,0.5086594485,0.2588832543,0.01553991727,0.1882247011,0.09574227265,0.4129171758,0.1123161653,sensitivity only; does not alter N or feasibility tier
narrow,2720,"Athletes, coaches, umpires, and related workers",openness,16,0.2271704269,0.1785927295,0.01553991727,0.3276025182,0.0744216039,0.152748823,0.1022203563,sensitivity only; does not alter N or feasibility tier
narrow,2750,"Musicians, singers, and related workers",openness,12,0.434929688,0.4541719149,0.01553991727,0.07005894218,0.03047071387,0.4044589742,0.1202131736,sensitivity only; does not alter N or feasibility tier
narrow,2820,Public relations specialists,openness,12,0.06431968977,0.1922973592,0.01553991727,0.2958958942,0.01903193212,0.04528775765,0.1046026747,sensitivity only; does not alter N or feasibility tier
narrow,2910,Photographers,openness,11,0.4177119568,0.1801535975,0.01553991727,0.323780412,0.1352469495,0.2824650073,0.10251047,sensitivity only; does not alter N or feasibility tier
narrow,3130,Registered nurses,openness,71,-0.2744277486,0.1098586563,0.01553991727,0.5628601691,-0.154464449,0.1199632996,0.08242036647,sensitivity only; does not alter N or feasibility tier
narrow,3300,Clinical laboratory technologists and technicians,openness,11,-0.3153487178,0.370574473,0.01553991727,0.1016575472,-0.03205757716,0.2832911406,0.1181531523,sensitivity only; does not alter N or feasibility tier
narrow,3320,Diagnostic related technologists and technicians,openness,13,0.03639201279,0.283440616,0.01553991727,0.1620792698,0.005898390858,0.03049362193,0.1141105553,sensitivity only; does not alter N or feasibility tier
narrow,3400,Emergency medical technicians and paramedics,openness,16,-0.03453156569,0.2368628298,0.01553991727,0.2169049073,-0.007490066056,0.02704149963,0.1103142464,sensitivity only; does not alter N or feasibility tier
narrow,3410,Health diagnosing and treating practitioner support technicians,openness,32,-0.1164366161,0.1856374598,0.01553991727,0.3107909874,-0.03618745089,0.0802491652,0.1034903427,sensitivity only; does not alter N or feasibility tier
narrow,3500,Licensed practical and licensed vocational nurses,openness,19,0.1647431218,0.1402689853,0.01553991727,0.4412830458,0.07269834658,0.09204477525,0.09317947868,sensitivity only; does not alter N or feasibility tier
narrow,3600,"Nursing, psychiatric, and home health aides",openness,134,-0.2202601452,0.1078750341,0.01553991727,0.5718052558,-0.1259459086,0.09431423651,0.08157273381,sensitivity only; does not alter N or feasibility tier
narrow,3630,Massage therapists,openness,12,0.261296642,0.2723429477,0.01553991727,0.1732227579,0.04526252496,0.2160341171,0.1133492388,sensitivity only; does not alter N or feasibility tier
narrow,3640,Dental assistants,openness,14,-0.4654424991,0.3133607542,0.01553991727,0.1366328195,-0.06359472098,0.4018477782,0.1158302834,sensitivity only; does not alter N or feasibility tier
narrow,3650,Medical assistants and other healthcare support occupations,openness,77,-0.02075768432,0.1162555751,0.01553991727,0.5348397743,-0.0111020352,0.009655649124,0.08502088817,sensitivity only; does not alter N or feasibility tier
narrow,3800,"Bailiffs, correctional officers, and jailers",openness,27,-0.5256939455,0.2921327034,0.01553991727,0.1540414,-0.08097863134,0.4447153141,0.1146565596,sensitivity only; does not alter N or feasibility tier
narrow,3850,Police and sheriff's patrol officers,openness,34,-0.4419924512,0.1538886401,0.01553991727,0.3962078309,-0.1751208704,0.2668715808,0.0968652691,sensitivity only; does not alter N or feasibility tier
narrow,3920,Security guards and gaming surveillance officers,openness,86,-0.1675691449,0.1264659161,0.01553991727,0.4928059046,-0.08257906403,0.08499008088,0.08877924467,sensitivity only; does not alter N or feasibility tier
narrow,4000,Chefs and head cooks,openness,22,0.07964236383,0.2171157969,0.01553991727,0.247927871,0.0197455617,0.05989680213,0.1081070704,sensitivity only; does not alter N or feasibility tier
narrow,4010,First-line supervisors/managers of food preparation and serving workers,openness,42,0.2658122751,0.1277800809,0.01553991727,0.4876390102,0.1296204347,0.1361918403,0.08923030536,sensitivity only; does not alter N or feasibility tier
narrow,4020,Cooks,openness,120,-0.03587897829,0.1062025813,0.01553991727,0.5794389054,-0.02078967591,0.01508930238,0.08084234422,sensitivity only; does not alter N or feasibility tier
narrow,4030,Food preparation workers,openness,46,-0.05502589443,0.1867102245,0.01553991727,0.3083278672,-0.01696601667,0.03805987776,0.1036751066,sensitivity only; does not alter N or feasibility tier
narrow,4040,Bartenders,openness,32,0.2426512104,0.1695361428,0.01553991727,0.3509274544,0.08515297156,0.1574982388,0.1004317363,sensitivity only; does not alter N or feasibility tier
narrow,4050,"Combined food preparation and serving workers, including fast food",openness,30,-0.03771427303,0.1817789069,0.01553991727,0.3198600558,-0.01206328948,0.02565098355,0.1028071907,sensitivity only; does not alter N or feasibility tier
narrow,4110,Waiters and waitresses,openness,159,0.197694792,0.09088004408,0.01553991727,0.6529624011,0.1290872661,0.06860752595,0.07343660925,sensitivity only; does not alter N or feasibility tier
narrow,4130,Dining room and cafeteria attendants and bartender helpers,openness,10,0.2652716764,0.178751712,0.01553991727,0.3272106299,0.08679971233,0.1784719641,0.1022501401,sensitivity only; does not alter N or feasibility tier
narrow,4140,Dishwashers,openness,15,-0.2463833545,0.4259505175,0.01553991727,0.07889333699,-0.01943800501,0.2269453495,0.1196408013,sensitivity only; does not alter N or feasibility tier
narrow,4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",openness,11,-0.03739672687,0.3358869153,0.01553991727,0.1210651674,-0.004527440998,0.03286928587,0.1168699045,sensitivity only; does not alter N or feasibility tier
narrow,4220,Janitors and building cleaners,openness,82,-0.2919507866,0.1527897121,0.01553991727,0.3996418099,-0.1166757408,0.1752750458,0.09658942286,sensitivity only; does not alter N or feasibility tier
narrow,4230,Maids and housekeeping cleaners,openness,48,-0.1036529342,0.1245294354,0.01553991727,0.5005207664,-0.05188044608,0.05177248815,0.08810145271,sensitivity only; does not alter N or feasibility tier
narrow,4250,Grounds maintenance workers,openness,70,0.1292906877,0.1417220811,0.01553991727,0.4362074015,0.05639755489,0.07289313276,0.09360176462,sensitivity only; does not alter N or feasibility tier
narrow,4350,Nonfarm animal caretakers,openness,13,0.5179819671,0.2187654063,0.01553991727,0.245115986,0.1269656606,0.3910163065,0.1083089799,sensitivity only; does not alter N or feasibility tier
narrow,4430,Miscellaneous entertainment attendants and related workers,openness,11,-0.3654564351,0.4408958978,0.01553991727,0.07402459467,-0.02705276447,0.3384036706,0.1199565805,sensitivity only; does not alter N or feasibility tier
narrow,4510,"Hairdressers, hairstylists, and cosmetologists",openness,35,0.2090617992,0.1681132293,0.01553991727,0.3547766334,0.07417024131,0.1348915579,0.1001334996,sensitivity only; does not alter N or feasibility tier
narrow,4520,Miscellaneous personal appearance workers,openness,12,-0.2735829975,0.357071041,0.01553991727,0.1086406304,-0.02972222933,0.2438607682,0.1176930366,sensitivity only; does not alter N or feasibility tier
narrow,4600,Child care workers,openness,91,-0.03596509014,0.1135115213,0.01553991727,0.546703115,-0.01966222681,0.01630286333,0.08392970924,sensitivity only; does not alter N or feasibility tier
narrow,4610,Personal and home care aides,openness,59,-0.2749204896,0.154977218,0.01553991727,0.3928402368,-0.1079998302,0.1669206594,0.09713502196,sensitivity only; does not alter N or feasibility tier
narrow,4620,Recreation and fitness workers,openness,16,-0.07971173875,0.2547275751,0.01553991727,0.1932199375,-0.01540189718,0.06430984158,0.1119700649,sensitivity only; does not alter N or feasibility tier
narrow,4650,"Personal care and service workers, all other",openness,11,-0.2327776368,0.2120400355,0.01553991727,0.2568543415,-0.05978994664,0.1729876902,0.1074635848,sensitivity only; does not alter N or feasibility tier
narrow,4700,First-line supervisors/managers of retail sales workers,openness,147,0.06208944564,0.08638968173,0.01553991727,0.6755576887,0.04194500239,0.02014444325,0.0710056806,sensitivity only; does not alter N or feasibility tier
narrow,4710,First-line supervisors/managers of non-retail sales workers,openness,26,-0.0709183009,0.1437755289,0.01553991727,0.4291452861,-0.03043425453,0.04048404637,0.09418617217,sensitivity only; does not alter N or feasibility tier
narrow,4720,Cashiers,openness,213,0.02047137194,0.07606927018,0.01553991727,0.7286686928,0.01491684783,0.005554524108,0.06493432118,sensitivity only; does not alter N or feasibility tier
narrow,4760,Retail salespersons,openness,157,0.06848910307,0.1041332265,0.01553991727,0.5889980936,0.04033995114,0.02814915193,0.07991830595,sensitivity only; does not alter N or feasibility tier
narrow,4810,Insurance sales agents,openness,31,-0.1464024176,0.1902571505,0.01553991727,0.3003596429,-0.04397337787,0.1024290397,0.1042705772,sensitivity only; does not alter N or feasibility tier
narrow,4820,"Securities, commodities, and financial services sales agents",openness,14,0.09887758923,0.1403235723,0.01553991727,0.4410911957,0.04361403406,0.05526355517,0.09319547512,sensitivity only; does not alter N or feasibility tier
narrow,4840,"Sales representatives, services, all other",openness,25,0.2931712574,0.1782253653,0.01553991727,0.3285103202,0.09630978364,0.1968614737,0.1021513293,sensitivity only; does not alter N or feasibility tier
narrow,4850,"Sales representatives, wholesale and manufacturing",openness,48,-0.004204246585,0.1868713226,0.01553991727,0.3079601325,-0.001294740335,0.002909506249,0.1037026629,sensitivity only; does not alter N or feasibility tier
narrow,4920,Real estate brokers and sales agents,openness,11,-0.179349323,0.4149108499,0.01553991727,0.08279524866,-0.0148492718,0.1645000512,0.1193871264,sensitivity only; does not alter N or feasibility tier
narrow,4940,Telemarketers,openness,14,-0.40930346,0.271596547,0.01553991727,0.1740102636,-0.07122300299,0.338080457,0.1132952434,sensitivity only; does not alter N or feasibility tier
narrow,4950,"Door-to-door sales workers, news and street vendors, and related workers",openness,13,0.8480408109,0.1467526684,0.01553991727,0.4191338618,0.35544262,0.4925981909,0.09500848244,sensitivity only; does not alter N or feasibility tier
narrow,4960,"Sales and related workers, all other",openness,13,0.2802827435,0.3840928966,0.01553991727,0.09529758625,0.02671026892,0.2535724745,0.1185706569,sensitivity only; does not alter N or feasibility tier
narrow,5000,First-line supervisors/managers of office and administrative support workers,openness,47,0.05456954233,0.1413678132,0.01553991727,0.4374388547,0.0238708381,0.03069870423,0.09349948481,sensitivity only; does not alter N or feasibility tier
narrow,5100,Bill and account collectors,openness,22,-0.035182143,0.3609709318,0.01553991727,0.1065546122,-0.003748819603,0.0314333234,0.1178306726,sensitivity only; does not alter N or feasibility tier
narrow,5110,Billing and posting clerks and machine operators,openness,26,-0.05824594922,0.1478438842,0.01553991727,0.415531015,-0.02420299839,0.03404295082,0.09530267403,sensitivity only; does not alter N or feasibility tier
narrow,5120,"Bookkeeping, accounting, and auditing clerks",openness,49,-0.3138585198,0.1483489169,0.01553991727,0.4138755558,-0.1298983693,0.1839601505,0.09543754699,sensitivity only; does not alter N or feasibility tier
narrow,5160,Tellers,openness,34,0.2575893224,0.1385601107,0.01553991727,0.4473357637,0.1152289162,0.1423604061,0.09267338621,sensitivity only; does not alter N or feasibility tier
narrow,5240,Customer service representatives,openness,151,-0.02359374058,0.09884697743,0.01553991727,0.6139677191,-0.01448579509,0.009107945491,0.07745262881,sensitivity only; does not alter N or feasibility tier
narrow,5260,File Clerks,openness,12,-0.4906309475,0.2775873001,0.01553991727,0.1678274201,-0.08234132614,0.4082896214,0.1137184816,sensitivity only; does not alter N or feasibility tier
narrow,5300,"Hotel, motel, and resort desk clerks",openness,16,-0.1133006554,0.2257372539,0.01553991727,0.2336927182,-0.02647753813,0.08682311727,0.1091253947,sensitivity only; does not alter N or feasibility tier
narrow,5310,"Interviewers, except eligibility and loan",openness,14,0.1381160715,0.2754199282,0.01553991727,0.1700283171,0.0234836432,0.1146324283,0.1135680029,sensitivity only; does not alter N or feasibility tier
narrow,5400,Receptionists and information clerks,openness,75,-0.01129940832,0.1503777604,0.01553991727,0.4073011088,-0.004602261538,0.006697146783,0.09597130684,sensitivity only; does not alter N or feasibility tier
narrow,5410,Reservation and transportation ticket agents and travel clerks,openness,15,0.2937320094,0.1547203825,0.01553991727,0.3936317355,0.1156222406,0.1781097687,0.09707168829,sensitivity only; does not alter N or feasibility tier
narrow,5510,Couriers and messengers,openness,10,-0.1018584263,0.3712006171,0.01553991727,0.1013496118,-0.01032331197,0.09153511432,0.1181734009,sensitivity only; does not alter N or feasibility tier
narrow,5520,Dispatchers,openness,16,-0.4740957034,0.3059703461,0.01553991727,0.1423619892,-0.0674932074,0.406602496,0.1154453279,sensitivity only; does not alter N or feasibility tier
narrow,5600,"Production, planning, and expediting clerks",openness,17,0.3731011687,0.1886882146,0.01553991727,0.3038513341,0.1133672879,0.2597338809,0.1040100605,sensitivity only; does not alter N or feasibility tier
narrow,5610,"Shipping, receiving, and traffic clerks",openness,38,0.05124746339,0.1925362557,0.01553991727,0.2953788205,0.01513741529,0.0361100481,0.1046410762,sensitivity only; does not alter N or feasibility tier
narrow,5620,Stock clerks and order fillers,openness,88,-0.1132125257,0.116674301,0.01553991727,0.5330504122,-0.0603479835,0.05286454222,0.0851842589,sensitivity only; does not alter N or feasibility tier
narrow,5630,"Weighers, measurers, checkers, and samplers, recordkeeping",openness,10,-0.05055678375,0.2880593903,0.01553991727,0.1577366251,-0.007974656444,0.04258212731,0.1144058703,sensitivity only; does not alter N or feasibility tier
narrow,5700,Secretaries and administrative assistants,openness,113,-0.05032792574,0.1080452373,0.01553991727,0.5710330699,-0.02873890993,0.02158901581,0.08164625287,sensitivity only; does not alter N or feasibility tier
narrow,5810,Data entry keyers,openness,24,-0.4302277525,0.2521065824,0.01553991727,0.1964649775,-0.08452468571,0.3457030668,0.1117446544,sensitivity only; does not alter N or feasibility tier
narrow,5840,Insurance claims and policy processing clerks,openness,26,-0.2548349831,0.212128667,0.01553991727,0.2566948338,-0.06541482363,0.1894201595,0.1074751171,sensitivity only; does not alter N or feasibility tier
narrow,5860,"Office clerks, general",openness,32,-0.2276406903,0.1868648404,0.01553991727,0.3079749186,-0.07010762306,0.1575330672,0.103701555,sensitivity only; does not alter N or feasibility tier
narrow,5930,"Office and administrative support workers, all other",openness,24,0.3136236187,0.2286694284,0.01553991727,0.2291022151,0.07185186574,0.241771753,0.1094517602,sensitivity only; does not alter N or feasibility tier
narrow,6050,Miscellaneous agricultural workers,openness,25,-0.2878642465,0.1720474945,0.01553991727,0.3442584977,-0.09909971305,0.1887645335,0.1009463655,sensitivity only; does not alter N or feasibility tier
narrow,6200,First-line supervisors/managers of construction trades and extraction workers,openness,15,0.05805815869,0.3287865254,0.01553991727,0.1256863059,0.007297115493,0.0507610432,0.1165622687,sensitivity only; does not alter N or feasibility tier
narrow,6230,Carpenters,openness,73,0.1668782876,0.1303372531,0.01553991727,0.4777438688,0.07972507874,0.08715320887,0.09008782978,sensitivity only; does not alter N or feasibility tier
narrow,6240,"Carpet, floor, and tile installers and finishers",openness,14,-0.0563268796,0.1994285985,0.01553991727,0.2809518058,-0.01582513854,0.04050174106,0.1057069035,sensitivity only; does not alter N or feasibility tier
narrow,6260,Construction laborers,openness,87,-0.1817170687,0.131169201,0.01553991727,0.4745697364,-0.08623742142,0.09547964732,0.09036117988,sensitivity only; does not alter N or feasibility tier
narrow,6320,Operating engineers and other construction equipment operators,openness,19,-0.1791179378,0.2191632237,0.01553991727,0.2444442636,-0.0437843524,0.1353335854,0.1083571578,sensitivity only; does not alter N or feasibility tier
narrow,6350,Electricians,openness,38,-0.3110498084,0.1463304307,0.01553991727,0.4205375043,-0.1308081102,0.1802416983,0.09489362068,sensitivity only; does not alter N or feasibility tier
narrow,6420,"Painters, construction and maintenance",openness,27,0.2085818427,0.1837601822,0.01553991727,0.3151619401,0.0657370582,0.1428447845,0.1031616537,sensitivity only; does not alter N or feasibility tier
narrow,6440,"Pipelayers, plumbers, pipefitters, and steamfitters",openness,21,-0.2228270123,0.2326403414,0.01553991727,0.2230777314,-0.04970774439,0.1731192679,0.1098786048,sensitivity only; does not alter N or feasibility tier
narrow,6510,Roofers,openness,14,-0.310636731,0.2156827898,0.01553991727,0.250405606,-0.07778517887,0.2328515521,0.1079288417,sensitivity only; does not alter N or feasibility tier
narrow,6520,Sheet metal workers,openness,12,0.1030131756,0.2312968039,0.01553991727,0.2250918087,0.02318742201,0.07982575357,0.1097360888,sensitivity only; does not alter N or feasibility tier
narrow,6600,"Helpers, construction trades",openness,16,0.1288744058,0.2376640096,0.01553991727,0.2157599685,0.02780593775,0.1010684681,0.1103948604,sensitivity only; does not alter N or feasibility tier
narrow,7010,"Computer, automated teller, and office machine repairers",openness,14,0.1022066209,0.2642237717,0.01553991727,0.1820640585,0.01860815221,0.08359846871,0.112741549,sensitivity only; does not alter N or feasibility tier
narrow,7020,Radio and telecommunications equipment installers and repairers,openness,16,0.08807354541,0.2434808633,0.01553991727,0.2076894648,0.01829194751,0.0697815979,0.1109614355,sensitivity only; does not alter N or feasibility tier
narrow,7200,Automotive service technicians and mechanics,openness,45,0.1377961939,0.1290696938,0.01553991727,0.4826225667,0.0665035528,0.07129264114,0.0896660611,sensitivity only; does not alter N or feasibility tier
narrow,7210,Bus and truck mechanics and diesel engine specialists,openness,11,0.03213395937,0.3855672386,0.01553991727,0.09463901818,0.003041126365,0.029092833,0.1186138051,sensitivity only; does not alter N or feasibility tier
narrow,7310,"Heating, air conditioning, and refrigeration mechanics and installers",openness,24,-0.4351580424,0.1823374223,0.01553991727,0.3185267416,-0.1386094733,0.2965485691,0.1029079106,sensitivity only; does not alter N or feasibility tier
narrow,7340,"Maintenance and repair workers, general",openness,10,0.2916038926,0.3752970504,0.01553991727,0.09936784032,0.02897604903,0.2626278436,0.1183036316,sensitivity only; does not alter N or feasibility tier
narrow,7620,"Other installation, maintenance, and repair workers",openness,11,0.1502082302,0.2834038228,0.01553991727,0.1621145338,0.02435093722,0.125857293,0.1141081541,sensitivity only; does not alter N or feasibility tier
narrow,7700,First-line supervisors/managers of production and operating workers,openness,27,0.09039965391,0.1951550858,0.01553991727,0.2897863716,0.0261965877,0.0642030662,0.105055514,sensitivity only; does not alter N or feasibility tier
narrow,7750,Miscellaneous assemblers and fabricators,openness,30,0.09703242427,0.160310278,0.01553991727,0.3768229898,0.03656404822,0.06046837604,0.09840792237,sensitivity only; does not alter N or feasibility tier
narrow,7810,"Butchers and other meat, poultry, and fish processing workers",openness,10,0.2845889536,0.2675645697,0.01553991727,0.1783517678,0.05075694298,0.2338320107,0.1129971042,sensitivity only; does not alter N or feasibility tier
narrow,8140,"Welding, soldering, and brazing workers",openness,30,-0.2051836834,0.1658597997,0.01553991727,0.3609787993,-0.07406695966,0.1311167237,0.09965107423,sensitivity only; does not alter N or feasibility tier
narrow,8220,"Metalworkers and plastic workers, all other",openness,19,-0.0715133894,0.2703829054,0.01553991727,0.1753014381,-0.01253640001,0.05897698939,0.1132066581,sensitivity only; does not alter N or feasibility tier
narrow,8740,"Inspectors, testers, sorters, samplers, and weighers",openness,31,-0.370333121,0.1302821883,0.01553991727,0.4779547384,-0.1770024699,0.193330651,0.09006964072,sensitivity only; does not alter N or feasibility tier
narrow,8800,Packaging and filling machine operators and tenders,openness,16,0.2005477693,0.1639209639,0.01553991727,0.3664210655,0.07348492732,0.127062842,0.0992258244,sensitivity only; does not alter N or feasibility tier
narrow,8810,Painting workers,openness,10,-0.2399815946,0.2747991137,0.01553991727,0.1706661655,-0.04095673855,0.1990248561,0.113524355,sensitivity only; does not alter N or feasibility tier
narrow,8960,"Production workers, all other",openness,54,-0.03654663934,0.1591706424,0.01553991727,0.3801795029,-0.01389428318,0.02265235616,0.09814254557,sensitivity only; does not alter N or feasibility tier
narrow,9120,Bus drivers,openness,10,0.1894239252,0.2269321732,0.01553991727,0.2318071465,0.04390981958,0.1455141056,0.1092595689,sensitivity only; does not alter N or feasibility tier
