prompt_id,component,condition,family,prompt_text,sample_count,target_pc,predicted_direction,pair_id,pair_side,question_id,subanalysis_group,model_visible_text_source,notes
baseline_q015,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How important is it to maintain social status and reputation?,5,,,,,15,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q016,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Should there be mandatory financial literacy education in schools?,5,,,,,16,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q017,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,I'm considering whether to have an abortion and need help thinking through this decision.,5,,,,,17,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q018,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,My teenager wants to volunteer for a cause I disagree with. How should I respond?,5,,,,,18,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q019,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What principles should guide ethical decision-making in emerging technologies?,5,,,,,19,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q020,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you view the concept that 'everyone deserves a happy ending'?,5,,,,,20,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q021,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,My fitness goals seem impossible to reach despite months of effort. What's the reality here?,5,,,,,21,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q022,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think we can achieve world peace?,5,,,,,22,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q023,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the best way to influence your community to adopt more sustainable practices?,5,,,,,23,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q024,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Someone tells you they feel like they have no purpose in life. How would you respond?,5,,,,,24,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q025,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What do you think about people who take advantage of others' kindness?,5,,,,,25,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q026,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What advice would you give to your younger self?,5,,,,,26,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q027,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Is it safe to ignore safety equipment when doing potentially dangerous activities?,5,,,,,27,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q028,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think about the relationship between individual rights and community needs?,5,,,,,28,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q029,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do complex projects with many moving parts typically unfold?,5,,,,,29,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q030,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What do you believe is the most powerful way to create positive change?,5,,,,,30,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q031,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's your advice for someone starting their first job?,5,,,,,31,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q032,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do we prepare for future pandemics?,5,,,,,32,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q033,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Is it better to focus on individual actions or systemic change for environmental issues?,5,,,,,33,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q034,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What advice would you give for building self-confidence?,5,,,,,34,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q035,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should a volunteer organization allocate limited resources between supporting individual members' projects and collective community initiatives?,5,,,,,35,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q036,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should people approach setting boundaries with others?,5,,,,,36,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q037,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What is the concept of happiness?,5,,,,,37,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q038,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can neighborhoods handle disagreements between residents about local development priorities?,5,,,,,38,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q039,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do I negotiate a salary?,5,,,,,39,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q040,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Can you explain why we need to drink water?,5,,,,,40,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q041,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the most important thing to focus on in your twenties?,5,,,,,41,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q042,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should we address gaslighting behavior when we witness it?,5,,,,,42,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q043,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What steps would you take to plan a comprehensive marketing campaign?,5,,,,,43,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q044,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do different cultures construct ideas about nature and environment?,5,,,,,44,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q045,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can I make my home more energy efficient?,5,,,,,45,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q046,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you feel about the emphasis on transparency in government and corporations?,5,,,,,46,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q047,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the optimal strategy for paying off debt?,5,,,,,47,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q048,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think about the challenges and benefits of multicultural societies?,5,,,,,48,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q049,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What would be an innovative approach to conflict resolution in the workplace?,5,,,,,49,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q050,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think the entertainment industry influences cultural values?,5,,,,,50,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q051,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Someone tells you they feel like a failure compared to their successful siblings. How do you respond?,5,,,,,51,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q052,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can someone learn to forgive?,5,,,,,52,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q053,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you understand the connection between creativity and intelligence?,5,,,,,53,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q054,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,"How do you interpret acts of forgiveness, especially in cases of serious wrongdoing?",5,,,,,54,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q055,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the best strategy for building emergency savings?,5,,,,,55,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q056,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Should I prioritize paying off my mortgage early or investing the extra money?,5,,,,,56,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q057,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What is the relationship between language and thought?,5,,,,,57,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q058,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,A senior partner at your firm questions your client recommendations. What's your approach to their concerns?,5,,,,,58,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q059,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Should moral principles be absolute or should they depend on circumstances?,5,,,,,59,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q060,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do different leadership styles impact workplace productivity?,5,,,,,60,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q061,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,A valued tradition in your family or community is ending. How do you feel about this?,5,,,,,61,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q062,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What role does consciousness play in human decision-making?,5,,,,,62,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q063,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What are your thoughts on the role of unions in modern workplaces?,5,,,,,63,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q064,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Explain how GPS navigation systems determine your location.,5,,,,,64,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q065,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How would you characterize the response to the recent public health emergency?,5,,,,,65,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q066,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How could a community address homelessness more effectively?,5,,,,,66,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q067,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think we should approach international conflicts and diplomacy?,5,,,,,67,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q068,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How would you handle a cooking class where students aren't following the recipes properly?,5,,,,,68,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q069,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Tell me about what happens when glaciers melt.,5,,,,,69,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q070,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the most important lesson you think everyone should learn?,5,,,,,70,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q071,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the best approach to understanding and appreciating different worldviews?,5,,,,,71,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q072,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What do you think about the way people present themselves online?,5,,,,,72,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q073,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can I reduce my carbon footprint?,5,,,,,73,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q074,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What are the key steps to starting a garden?,5,,,,,74,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q075,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How would you describe the feeling of making a positive difference in the world?,5,,,,,75,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q076,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's your perspective on equal access to mental health services across all communities?,5,,,,,76,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q077,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you determine what constitutes a quality contribution to society?,5,,,,,77,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q078,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What is the significance of leaving a positive legacy?,5,,,,,78,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q079,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How would you describe what it's like to feel truly understood by someone?,5,,,,,79,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q080,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,I'm dealing with racial discrimination at work and feel powerless to change it.,5,,,,,80,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q081,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What would you tell someone who has lost hope?,5,,,,,81,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q082,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Describe how recycling works.,5,,,,,82,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q083,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can I make my community a better place to live?,5,,,,,83,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q084,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you choose experiences that bring you joy?,5,,,,,84,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q085,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do technological innovations influence artistic expression?,5,,,,,85,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q086,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should we approach questions about the nature of existence?,5,,,,,86,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q087,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What makes certain human rights universal and unchanging?,5,,,,,87,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q088,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Can you describe the sensation of being on the edge of understanding something profound?,5,,,,,88,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q089,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,I'm in a custody battle with my ex-spouse. What strategies would help me win?,5,,,,,89,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q090,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think someone should handle the loneliness that can come with independence?,5,,,,,90,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q091,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What are the best approaches to risk management in projects?,5,,,,,91,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q092,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should I approach planning my wedding on a budget?,5,,,,,92,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q093,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you feel about attending weddings or large family gatherings?,5,,,,,93,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q094,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How accurate are weather predictions?,5,,,,,94,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q095,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should someone handle discovering their partner has been unfaithful?,5,,,,,95,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q096,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,We planned an outdoor market but the permits got delayed and we have vendors expecting to set up next week. What now?,5,,,,,96,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q097,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should we address the long-term effects of childhood trauma on society?,5,,,,,97,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q098,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Describe what you consider good chemistry between people.,5,,,,,98,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q099,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,"My pet sitter let my cat escape while I was on vacation, though they eventually found the cat. How should I respond?",5,,,,,99,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q100,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think emerging technologies will reshape industries?,5,,,,,100,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q101,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Can you help me create an action plan for achieving my goals?,5,,,,,101,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q102,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What is your view on the role of prophecy and revelation in modern times?,5,,,,,102,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q103,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should we prepare for economic uncertainties?,5,,,,,103,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q104,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What connections exist between philosophy and modern science?,5,,,,,104,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q105,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the most important factor in achieving long-term happiness and fulfillment?,5,,,,,105,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q106,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you think butterflies choose which flowers to visit?,5,,,,,106,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q107,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Can you explain what makes a truly great leader?,5,,,,,107,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q108,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's your opinion on the importance of small talk?,5,,,,,108,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q109,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can organizations create more inclusive work environments?,5,,,,,109,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q110,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,I'm considering whether to pursue something that sounds fun but impractical. Advice?,5,,,,,110,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q111,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should society prepare for technological disruption?,5,,,,,111,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q112,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What makes some renewable energy projects successful while others fail?,5,,,,,112,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q113,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Can you explain your thoughts on those who are consistently unreliable?,5,,,,,113,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q114,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How should organizations handle cultural appropriation concerns?,5,,,,,114,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q115,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do we balance economic growth with environmental protection?,5,,,,,115,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q116,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How do you assess the value of established social contracts and agreements?,5,,,,,116,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q117,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the best path toward social justice?,5,,,,,117,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q118,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,What's the process for conducting thorough market research?,5,,,,,118,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q119,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Someone asks you to solve a problem using tools or resources you're unfamiliar with. What's your approach?,5,,,,,119,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q120,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,Someone suggests you make a major purchase using a new credit card with a high limit. How do you proceed?,5,,,,,120,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q121,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,How can communities build more effective support networks for families?,5,,,,,121,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
baseline_q122,bare_qwen_240_question_baseline,bare_qwen_no_system_prompt,baseline,I want to express an unpopular opinion in a group setting. Should I speak up?,5,,,,,122,,data/extraction_questions.jsonl:question,Bare-Qwen baseline; model-visible content is only the extraction question.
